species_id,recorded_species_name,species_name,taxon,reporting_name,phylum,class_,order,family,genus,common_name,range,frequency,abundance,max_length,common_family_name,common_class_name,common_phylum_name,superseded_ids,superseded_names,geom,mapped_id,mapped_superseded_ids
5387,Crocodilichthys gracilis,Crocodilichthys gracilis,Crocodilichthys gracilis,Crocodilichthys gracilis,Chordata,Actinopterygii,Perciformes,Tripterygiidae,Crocodilichthys,Lizard triplefin,361.5614,70,16.3111,6.4,Triplefins,Ray-finned fishes,Chordates,,,POINT (0 0),6497,
5388,Heliaster kubiniji,Heliaster kubiniji,Heliaster kubiniji,Heliaster kubiniji,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,,10.7668,100,2.8261,,,Sea stars,Echinoderms,,,POINT (0 0),6498,
5389,Urobatis concentricus,Urobatis concentricus,Urobatis concentricus,Urobatis concentricus,Chordata,Elasmobranchii,Rajiformes,Urotrygonidae,Urobatis,Bullseye round stingray,10.7412,37.5,1,47.5,American round stingrays,Cartilaginous fishes,Chordates,,,POINT (0 0),6499,
5390,Stegastes rectifraenum,Stegastes rectifraenum,Stegastes rectifraenum,Stegastes rectifraenum,Chordata,Actinopterygii,Perciformes,Pomacentridae,Stegastes,Cortez damselfish,342.0781,95.4545,36.5606,10,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6500,
5391,Anisotremus davidsonii,Anisotremus davidsonii,Anisotremus davidsonii,Anisotremus davidsonii,Chordata,Actinopterygii,Perciformes,Haemulidae,Anisotremus,Grunt,357.0132,21.0526,1.25,58,Grunter breams (sweetlips),Ray-finned fishes,Chordates,,,POINT (0 0),6501,
5392,Paralabrax auroguttatus,Paralabrax auroguttatus,Paralabrax auroguttatus,Paralabrax auroguttatus,Chordata,Actinopterygii,Perciformes,Serranidae,Paralabrax,Goldspotted sand bass,10.8632,50,2.2,71,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),6502,
5393,Chaenopsis alepidota,Chaenopsis alepidota,Chaenopsis alepidota,Chaenopsis alepidota,Chordata,Actinopterygii,Perciformes,Chaenopsidae,Chaenopsis,Orangethroat pikeblenny,10,50,1,15,tube blennies,Ray-finned fishes,Chordates,,,POINT (0 0),6503,
5394,Malacoctenus hubbsi,Malacoctenus hubbsi,Malacoctenus hubbsi,Malacoctenus hubbsi,Chordata,Actinopterygii,Perciformes,Labrisomidae,Malacoctenus,Redside blenny,343.9252,46.1538,1.3636,9,labrisomid blennies,Ray-finned fishes,Chordates,,,POINT (0 0),6504,
5395,Chromis limbaughi,Chromis limbaughi,Chromis limbaughi,Chromis limbaughi,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis,Blue-and-yellow chromis,317.2404,46.1538,130.4286,10.5,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6505,
5396,Roboastra tigris,Roboastra tigris,Roboastra tigris,Roboastra tigris,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Roboastra,,263.8894,36.3636,1.5,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6506,
5397,Astrodictyum panamense,Astrodictyum panamense,Astrodictyum panamense,Astrodictyum panamense,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astrodictyum,,10,50,1.5,,,Basketstars and brittlestars,Echinoderms,,,POINT (0 0),6509,
5398,Felimare ghiselini,Felimare ghiselini,Felimare ghiselini,Felimare ghiselini,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Felimare,,10,50,1.5,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6510,
5399,Octopus veligero,Octopus veligero,Octopus veligero,Octopus veligero,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,,10.5292,37.5,1.8571,,,Cephalopods,Molluscs,,,POINT (0 0),6511,
5400,Zapteryx exasperata,Zapteryx exasperata,Zapteryx exasperata,Zapteryx exasperata,Chordata,Elasmobranchii,Rajiformes,Rhinobatidae,Zapteryx,Banded guitarfish,10,100,1,97,Guitarfishes,Cartilaginous fishes,Chordates,,,POINT (0 0),6512,
5401,Atherinopsis californiensis,Atherinopsis californiensis,Atherinopsis californiensis,Atherinopsis californiensis,Chordata,Actinopterygii,Atheriniformes,Atherinidae,Atherinopsis,Jack silverside,124.6005,40,25.5,45,Old World silversides,Ray-finned fishes,Chordates,,,POINT (0 0),6513,
5402,Mitra scutulata,Mitra scutulata,Mitra scutulata,Mitra scutulata,Mollusca,Gastropoda,Neogastropoda,Mitridae,Mitra,,10,100,1.5,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6514,
5403,Maxwellia gemma,Maxwellia gemma,Maxwellia gemma,Maxwellia gemma,Mollusca,Gastropoda,Neogastropoda,Muricidae,Maxwellia,,10,100,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6515,
5404,Astrocaneum spinosum,Astrocaneum spinosum,Astrocaneum spinosum,Astrocaneum spinosum,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astrocaneum,,10,50,1,,,Basketstars and brittlestars,Echinoderms,,,POINT (0 0),6516,
5405,Libinia emarginata,Libinia emarginata,Libinia emarginata,Libinia emarginata,Arthropoda,Malacostraca,Decapoda,Epialtidae,Libinia,,26.2315,80,3.0769,,,Higher crustaceans,Arthropods,,,POINT (0 0),6517,
5406,Morone saxatilis,Morone saxatilis,Morone saxatilis,Morone saxatilis,Chordata,Actinopterygii,Perciformes,Moronidae,Morone,Striped bass,10,100,1,200,temperate basses,Ray-finned fishes,Chordates,,,POINT (0 0),6519,
5407,Nucella lapillus,Nucella lapillus,Nucella lapillus,Nucella lapillus,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nucella,Atlantic dogwinkle,52.6192,50,2.6667,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6520,
5408,Aeolidia papillosa,Aeolidia papillosa,Aeolidia papillosa,Aeolidia papillosa,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,Shag-rug nudibranch,744.3662,14.2857,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6521,
5409,Halichoeres trispilus,Halichoeres trispilus,Halichoeres trispilus,Halichoeres trispilus,Chordata,Actinopterygii,Perciformes,Labridae,Halichoeres,Threespot wrasse,10,50,3,9,Wrasses,Ray-finned fishes,Chordates,,,POINT (0 0),6522,
5411,Nodipecten subnodosus,Nodipecten subnodosus,Nodipecten subnodosus,Nodipecten subnodosus,Mollusca,Bivalvia,Pectinoida,Pectinidae,Nodipecten,,11.0021,33.3333,1,,,Bivalves,Molluscs,,,POINT (0 0),6525,
5413,Tautoga onitis,Tautoga onitis,Tautoga onitis,Tautoga onitis,Chordata,Actinopterygii,Perciformes,Labridae,Tautoga,Tautog,10,100,1,91,Wrasses,Ray-finned fishes,Chordates,,,POINT (0 0),6530,
5414,Limulus polyphemus,Limulus polyphemus,Limulus polyphemus,Limulus polyphemus,Arthropoda,Merostomata,Xiphosurida,Limulidae,Limulus,Horseshoe crab,10,100,1.3333,,,Horseshoe crabs,Arthropods,,,POINT (0 0),6531,
5416,Pholis gunnellus [?],Pholis gunnellus [?],Pholis gunnellus [?],Pholis spp.,Chordata,Actinopterygii,Perciformes,Pholidae,Pholis,,10,100,6.5,25,gunnels,Ray-finned fishes,Chordates,,,POINT (0 0),6534,
5417,Stichaeus punctatus punctatus,Stichaeus punctatus punctatus,Stichaeus punctatus punctatus,Stichaeus punctatus punctatus,Chordata,Actinopterygii,Perciformes,Stichaeidae,Stichaeus,Arctic shanny,10,100,1,22,pricklebacks,Ray-finned fishes,Chordates,,,POINT (0 0),6535,
5418,Cryptobiceros bajae,Cryptobiceros bajae,Cryptobicerus spp.,Cryptobicerus spp.,Platyhelminthes,Rhabditophora,Polycladida,Pseudocerotidae,Cryptobicerus,,,,,,,Flatworms,Flat worms,,,POINT (0 0),6536,
5419,Siganus rivulatus,Siganus rivulatus,Siganus rivulatus,Siganus rivulatus,Chordata,Actinopterygii,Perciformes,Siganidae,Siganus,Marbled spinefoot,146.1378,75,10.6923,27,Rabbitfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6537,
5420,Synaptula reciprocans,Synaptula reciprocans,Synaptula reciprocans,Synaptula reciprocans,Echinodermata,Holothuroidea,Apodida,Synaptidae,Synaptula,,10,66.6667,4.4,,,Sea cucumbers,Echinoderms,,,POINT (0 0),6538,
5421,Spondylus spinosus,Spondylus spinosus,Spondylus spinosus,Spondylus spinosus,Mollusca,Bivalvia,Pectinoida,Spondylidae,Spondylus,,144.1441,75,2.4,,,Bivalves,Molluscs,,,POINT (0 0),6539,
5422,Goniobranchus annulatus,Goniobranchus annulatus,Goniobranchus annulatus,Goniobranchus annulatus,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Goniobranchus,,13.8287,100,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6540,
5423,Ecsenius gravieri,Ecsenius gravieri,Ecsenius gravieri,Ecsenius gravieri,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius,,10,66.6667,1.25,8,Blennies,Ray-finned fishes,Chordates,,,POINT (0 0),6541,
5424,Paracheilinus octotaenia,Paracheilinus octotaenia,Paracheilinus octotaenia,Paracheilinus octotaenia,Chordata,Actinopterygii,Perciformes,Labridae,Paracheilinus,Red sea eightline flasher,10,100,18.75,9,Wrasses,Ray-finned fishes,Chordates,,,POINT (0 0),6542,
5425,Dascyllus marginatus,Dascyllus marginatus,Dascyllus marginatus,Dascyllus marginatus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Dascyllus,,10,100,18.5556,6,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6543,
5426,Chromis pelloura,Chromis pelloura,Chromis pelloura,Chromis pelloura,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis,,10,100,220.5,14,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6544,
5427,Diadema paucispinum,Diadema paucispinum,Diadema paucispinum,Diadema paucispinum,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema,,7852.8193,13.9535,22.4375,,,Sea urchins,Echinoderms,,,POINT (0 0),6545,
5428,Ecsenius frontalis,Ecsenius frontalis,Ecsenius frontalis,Ecsenius frontalis,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius,,10,66.6667,1.6667,8,Blennies,Ray-finned fishes,Chordates,,,POINT (0 0),6546,
5429,Chromodoris quadricolor,Chromodoris quadricolor,Chromodoris quadricolor,Chromodoris quadricolor,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Chromodoris,,10,75,1.25,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6547,
5430,Amblyeleotris sungami,Amblyeleotris sungami,Amblyeleotris sungami,Amblyeleotris sungami,Chordata,Actinopterygii,Perciformes,Gobiidae,Amblyeleotris,,10,100,2,10,Gobies,Ray-finned fishes,Chordates,,,POINT (0 0),6548,
5431,Oxycheilinus mentalis,Oxycheilinus mentalis,Oxycheilinus mentalis,Oxycheilinus mentalis,Chordata,Actinopterygii,Perciformes,Labridae,Oxycheilinus,Mental wrasse,10,50,1.6667,20,Wrasses,Ray-finned fishes,Chordates,,,POINT (0 0),6549,
5432,Neopomacentrus miryae,Neopomacentrus miryae,Neopomacentrus miryae,Neopomacentrus miryae,Chordata,Actinopterygii,Perciformes,Pomacentridae,Neopomacentrus,,10,75,13.3333,11,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6550,
5433,Cyclichthys spilostylus,Cyclichthys spilostylus,Cyclichthys spilostylus,Cyclichthys spilostylus,Chordata,Actinopterygii,Tetraodontiformes,Diodontidae,Cyclichthys,Spotbase burrfish,10,100,1,34,Porcupinefishes,Ray-finned fishes,Chordates,,,POINT (0 0),6551,
5434,Pseudochromis springeri,Pseudochromis springeri,Pseudochromis springeri,Pseudochromis springeri,Chordata,Actinopterygii,Perciformes,Pseudochromidae,Pseudochromis,,10,100,2,5.5,Dottybacks,Ray-finned fishes,Chordates,,,POINT (0 0),6552,
5435,Cheilodipterus lachneri,Cheilodipterus lachneri,Cheilodipterus lachneri,Cheilodipterus lachneri,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus,,104.7158,40,6.5,12,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6553,
5436,Cheilinus abudjubbe,Cheilinus abudjubbe,Cheilinus abudjubbe,Cheilinus abudjubbe,Chordata,Actinopterygii,Perciformes,Labridae,Cheilinus,Abudjubbes splendor wrasse,10,50,1,21.8,Wrasses,Ray-finned fishes,Chordates,,,POINT (0 0),6554,
5437,Cerithium columna,Cerithium columna,Cerithium columna,Cerithium columna,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,5913.1445,0.5076,5.125,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6555,
5438,Diplodus noct,Diplodus noct,Diplodus noct,Diplodus noct,Chordata,Actinopterygii,Perciformes,Sparidae,Diplodus,,10,50,15,25,Breams,Ray-finned fishes,Chordates,,,POINT (0 0),6556,
5439,Pseudanthias taeniatus,Pseudanthias taeniatus,Pseudanthias taeniatus,Pseudanthias taeniatus,Chordata,Actinopterygii,Perciformes,Serranidae,Pseudanthias,,10,50,39,13,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),6557,
5440,Apolemichthys xanthotis,Apolemichthys xanthotis,Apolemichthys xanthotis,Apolemichthys xanthotis,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Apolemichthys,Yellow-ear angelfish,10,50,1,22,Angelfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6558,
5441,Tectus dentatus,Tectus dentatus,Tectus dentatus,Tectus dentatus,Mollusca,Gastropoda,Archaeogastropoda,Trochidae,Tectus,,10,50,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6560,
5442,Himerometra robustipinna [cf],Himerometra robustipinna [cf],Himerometra robustipinna [cf],Himerometra spp.,Echinodermata,Crinoidea,Comatulida,Himerometridae,Himerometra,,10,100,2.25,,,Featherstars,Echinoderms,,,POINT (0 0),6562,
5443,Ecsenius ?frontalis,Ecsenius ?frontalis,Ecsenius spp.,Ecsenius spp.,Chordata,Actinopterygii,Perciformes,Blenniidae,Ecsenius,,,,,,Blennies,Ray-finned fishes,Chordates,,,POINT (0 0),6563,
5444,Lethrinus borbonicus,Lethrinus borbonicus,Lethrinus borbonicus,Lethrinus borbonicus,Chordata,Actinopterygii,Perciformes,Lethrinidae,Lethrinus,Snubnose emperor,10,50,3,40,Emperors,Ray-finned fishes,Chordates,,,POINT (0 0),6564,
5446,Hippocampus bargibanti,Hippocampus bargibanti,Hippocampus bargibanti,Hippocampus bargibanti,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,Bargibants seahorse,1038.4392,1.7045,1.3333,4.5,Seahorses and pipefishes,Ray-finned fishes,Chordates,,,POINT (0 0),6573,
5448,Apogon doryssa,Apogon doryssa,Apogon doryssa,Apogon doryssa,Chordata,Actinopterygii,Perciformes,Apogonidae,Apogon,Night cardinalfish,10,33.3333,1,8,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6575,
5449,Calcinus morgani,Calcinus morgani,Calcinus morgani,Calcinus morgani,Arthropoda,Malacostraca,Decapoda,Diogenidae,Calcinus,,2923.109,5.2431,2.4304,3,,Higher crustaceans,Arthropods,,,POINT (0 0),6576,
5450,Discotrema crinophilum,Discotrema crinophilum,Discotrema crinophilum,Discotrema crinophilum,Chordata,Actinopterygii,Gobiesociformes,Gobiesocidae,Discotrema,,10,33.3333,2,6,Clingfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6577,
5451,Petroscirtes variabilis,Petroscirtes variabilis,Petroscirtes variabilis,Petroscirtes variabilis,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Variable sabretooth blenny,10,33.3333,1,15,Blennies,Ray-finned fishes,Chordates,,,POINT (0 0),6578,
5452,Alectryonella plicatula,Alectryonella plicatula,Alectryonella plicatula,Alectryonella plicatula,Mollusca,Bivalvia,Ostreoida,Ostreidae,Alectryonella,Fingerprint oyster,10,50,5,11,,Bivalves,Molluscs,,,POINT (0 0),6579,
5453,Epinephelus tukula,Epinephelus tukula,Epinephelus tukula,Epinephelus tukula,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Potato grouper,1621.6731,1.1429,1.1818,200,Groupers and rockcods,Ray-finned fishes,Chordates,,,POINT (0 0),6580,
5454,Neoferdina offreti,Neoferdina offreti,Neoferdina offreti,Neoferdina offreti,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Neoferdina,,1097.9075,1.2422,1,,,Sea stars,Echinoderms,,,POINT (0 0),6581,
5455,Calcinus pulcher,Calcinus pulcher,Calcinus pulcher,Calcinus pulcher,Arthropoda,Malacostraca,Decapoda,Diogenidae,Calcinus,,3492.6587,3.6115,1.3784,,,Higher crustaceans,Arthropods,,,POINT (0 0),6582,
5456,Phyllidiella rudmani,Phyllidiella rudmani,Phyllidiella rudmani,Phyllidiella rudmani,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidiella,,10,33.3333,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6583,
5457,Calotomus spinidens,Calotomus spinidens,Calotomus spinidens,Calotomus spinidens,Chordata,Actinopterygii,Perciformes,Scaridae,Calotomus,Spinytooth parrotfish,4420.552,1.3807,5,30,parrotfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6584,
5458,Mauritia histrio,Mauritia histrio,Mauritia histrio,Mauritia histrio,Mollusca,Gastropoda,Littorinimorpha,Cypraeidae,Mauritia,,10,33.3333,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6585,
5459,Conus eburneus,Conus eburneus,Conus eburneus,Conus eburneus,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,,315.28,4.8387,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6586,
5460,Heteroconger hassi,Heteroconger hassi,Heteroconger hassi,Heteroconger hassi,Chordata,Actinopterygii,Anguilliformes,Congridae,Heteroconger,Spotted garden eel,2819.263,0.789,34,40,Conger eels,Ray-finned fishes,Chordates,,,POINT (0 0),6587,
5461,Astroboa nuda,Astroboa nuda,Astroboa nuda,Astroboa nuda,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Astroboa,,10,100,5,40,,Basketstars and brittlestars,Echinoderms,,,POINT (0 0),6588,
5462,Bohadschia marmorata,Bohadschia marmorata,Bohadschia marmorata,Bohadschia marmorata,Echinodermata,Holothuroidea,Aspidochirotida,Holothuriidae,Bohadschia,Chalky cucumber,1415.858,0.9554,1,26,,Sea cucumbers,Echinoderms,,,POINT (0 0),6589,
5463,Conus pulicarius,Conus pulicarius,Conus pulicarius,Conus pulicarius,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,Flea-bitten cone,2143.3396,2.1097,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6590,
5464,Pseudamia gelatinosa,Pseudamia gelatinosa,Pseudamia gelatinosa,Pseudamia gelatinosa,Chordata,Actinopterygii,Perciformes,Apogonidae,Pseudamia,Gelatinous cardinalfish,10,100,1,11,Cardinalfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6591,
5465,Benthosema fibulatum,Benthosema fibulatum,Benthosema fibulatum,Benthosema fibulatum,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Benthosema,Spinycheek lanternfish,10,100,7,10,Lanternfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6592,
5466,Phyllidiella nigra,Phyllidiella nigra,Phyllidiella nigra,Phyllidiella nigra,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidiella,,10,40,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6593,
5467,Eviota nigriventris,Eviota nigriventris,Eviota nigriventris,Eviota nigriventris,Chordata,Actinopterygii,Perciformes,Gobiidae,Eviota,Red-and-black eviota,1065.0856,7.5099,8.46,3.5,Gobies,Ray-finned fishes,Chordates,,,POINT (0 0),6594,
5468,Bryaninops nexus,Bryaninops nexus,Bryaninops nexus,Bryaninops nexus,Chordata,Actinopterygii,Perciformes,Gobiidae,Bryaninops,Upside-down goby,1054.3379,8.1081,10.5385,3,Gobies,Ray-finned fishes,Chordates,,,POINT (0 0),6595,
5469,Angaria delphinus,Angaria delphinus,Angaria delphinus,Angaria delphinus,Mollusca,Gastropoda,,Angariidae,Angaria,,10,66.6667,1.6667,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6596,
5470,Nembrotha cristata,Nembrotha cristata,Nembrotha cristata,Nembrotha cristata,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Nembrotha,,1321.7592,1.1876,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6597,
5471,Plocamopherus ceylonicus,Plocamopherus ceylonicus,Plocamopherus ceylonicus,Plocamopherus ceylonicus,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Plocamopherus,,10,33.3333,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6598,
5473,Amblyeleotris gymnocephala,Amblyeleotris gymnocephala,Amblyeleotris gymnocephala,Amblyeleotris gymnocephala,Chordata,Actinopterygii,Perciformes,Gobiidae,Amblyeleotris,Mask shrimpgoby,1183.7676,2.2436,1.7778,14,Gobies,Ray-finned fishes,Chordates,,,POINT (0 0),6600,
5474,Pentapodus porosus,Pentapodus porosus,Pentapodus porosus,Pentapodus porosus,Chordata,Actinopterygii,Perciformes,Nemipteridae,Pentapodus,Northwest threadfin bream,1109.3712,9.5238,5.6765,27,Threadfin breams,Ray-finned fishes,Chordates,,,POINT (0 0),6601,
5475,Anthenea elegans,Anthenea elegans,Anthenea elegans,Anthenea elegans,Echinodermata,Asteroidea,Valvatida,Oreasteridae,Anthenea,,10,100,1,,,Sea stars,Echinoderms,,,POINT (0 0),6602,
5476,Rhinoclavis brettinghami,Rhinoclavis brettinghami,Rhinoclavis brettinghami,Rhinoclavis brettinghami,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Rhinoclavis,,789.4197,5.6452,1.5455,6,,Sea snails and slugs,Molluscs,,,POINT (0 0),6603,
5477,Oligometra carpenteri,Oligometra carpenteri,Oligometra carpenteri,Oligometra carpenteri,Echinodermata,Crinoidea,Comatulida,Colobometridae,Oligometra,,2284.5903,0.8696,4.8889,22,,Featherstars,Echinoderms,,,POINT (0 0),6604,
5478,Mexichromis mariei,Mexichromis mariei,Mexichromis mariei,Mexichromis mariei,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Mexichromis,,1138.9263,2.8169,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6605,
5479,Tamaria tumescens,Tamaria tumescens,Tamaria tumescens,Tamaria tumescens,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Tamaria,,10,100,1,,,Sea stars,Echinoderms,,,POINT (0 0),6606,
5480,Hydrophis ornatus ocellatus,Hydrophis ornatus ocellatus,Hydrophis ornatus ocellatus,Hydrophis ornatus ocellatus,Chordata,Reptilia,Squamata,Elapidae,Hydrophis,,10,100,1,,,Reptiles,Chordates,,,POINT (0 0),6607,
5481,Gomophia sphenisci,Gomophia sphenisci,Gomophia sphenisci,Gomophia sphenisci,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Gomophia,,144.6702,7.6923,2.4286,16,,Sea stars,Echinoderms,,,POINT (0 0),6608,
5482,Chlorurus rhakoura,Chlorurus rhakoura,Chlorurus rhakoura,Chlorurus rhakoura,Chordata,Actinopterygii,Perciformes,Scaridae,Chlorurus,Raggedfin parrotfish,225.4398,14.4654,3.6735,49,parrotfishes,Ray-finned fishes,Chordates,,,POINT (0 0),6609,
5483,Chromodoris alternata,Chromodoris alternata,Chromodoris alternata,Chromodoris alternata,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Chromodoris,,751.3769,1.5038,1,,,Sea snails and slugs,Molluscs,,,POINT (0 0),6610,
5484,Gymnothorax thyrsoideus,Gymnothorax thyrsoideus,Gymnothorax thyrsoideus,Gymnothorax thyrsoideus,Chordata,Actinopterygii,Anguilliformes,Muraenidae,Gymnothorax,,1634.2423,1.5799,1.0588,65,Moray eels,Ray-finned fishes,Chordates,,,POINT (0 0),6611,
5485,Ostorhinchus wassinki,Ostorhinchus wassinki,Ostorhinchus wassinki,Ostorhinchus wassinki,Chordata,Actinopterygii,Perciformes,Apogonidae,Ostorhinchus,Kupang cardinalfish,1196.0297,32.1429,23.3786,7,Cardinalfishes,Ray-finned fishes,Chordates,2128,Apogon wassinki,POINT (0 0),6612,2943
